sentence,prompt
"He said Barzani sent a message to Saddam on August 22 in which he said : """""""" The conspiracy is beyond our capability therefore we plead with your excellency to order Iraqi armed forces to interfere to help us to evade the foreign threat and put an end to Talabani 's treason and conspiracy . """"""""",we plead with your excellency to order Iraqi is not a named entity .
"He said Barzani sent a message to Saddam on August 22 in which he said : """""""" The conspiracy is beyond our capability therefore we plead with your excellency to order Iraqi armed forces to interfere to help us to evade the foreign threat and put an end to Talabani 's treason and conspiracy . """"""""",armed forces to interfere to help us to is not a named entity .
"He said Barzani sent a message to Saddam on August 22 in which he said : """""""" The conspiracy is beyond our capability therefore we plead with your excellency to order Iraqi armed forces to interfere to help us to evade the foreign threat and put an end to Talabani 's treason and conspiracy . """"""""",": """""""" The conspiracy is beyond our is not a named entity ."
"He said Barzani sent a message to Saddam on August 22 in which he said : """""""" The conspiracy is beyond our capability therefore we plead with your excellency to order Iraqi armed forces to interfere to help us to evade the foreign threat and put an end to Talabani 's treason and conspiracy . """"""""",in which he said : is not a named entity .
"He said Barzani sent a message to Saddam on August 22 in which he said : """""""" The conspiracy is beyond our capability therefore we plead with your excellency to order Iraqi armed forces to interfere to help us to evade the foreign threat and put an end to Talabani 's treason and conspiracy . """"""""",he said : is not a named entity .
"He said Barzani sent a message to Saddam on August 22 in which he said : """""""" The conspiracy is beyond our capability therefore we plead with your excellency to order Iraqi armed forces to interfere to help us to evade the foreign threat and put an end to Talabani 's treason and conspiracy . """"""""",22 is not a named entity .
"He said Barzani sent a message to Saddam on August 22 in which he said : """""""" The conspiracy is beyond our capability therefore we plead with your excellency to order Iraqi armed forces to interfere to help us to evade the foreign threat and put an end to Talabani 's treason and conspiracy . """"""""",to evade the foreign threat is not a named entity .
U.N. relief officials said they were not aware that the tanks advancing on Arbil were manned by Iraqi troops as they advanced from KDP-controlled areas and raised KDP flags .,U.N. is a/an organization entity .
U.N. relief officials said they were not aware that the tanks advancing on Arbil were manned by Iraqi troops as they advanced from KDP-controlled areas and raised KDP flags .,Arbil is a/an location entity .
U.N. relief officials said they were not aware that the tanks advancing on Arbil were manned by Iraqi troops as they advanced from KDP-controlled areas and raised KDP flags .,Iraqi is a/an other entity .
U.N. relief officials said they were not aware that the tanks advancing on Arbil were manned by Iraqi troops as they advanced from KDP-controlled areas and raised KDP flags .,KDP is a/an organization entity .
U.N. relief officials said they were not aware that the tanks advancing on Arbil were manned by Iraqi troops as they advanced from KDP-controlled areas and raised KDP flags .,from KDP-controlled areas and is not a named entity .
U.N. relief officials said they were not aware that the tanks advancing on Arbil were manned by Iraqi troops as they advanced from KDP-controlled areas and raised KDP flags .,they were is not a named entity .
U.N. relief officials said they were not aware that the tanks advancing on Arbil were manned by Iraqi troops as they advanced from KDP-controlled areas and raised KDP flags .,relief officials said they were is not a named entity .
U.N. relief officials said they were not aware that the tanks advancing on Arbil were manned by Iraqi troops as they advanced from KDP-controlled areas and raised KDP flags .,were not aware that the tanks advancing on is not a named entity .
U.N. relief officials said they were not aware that the tanks advancing on Arbil were manned by Iraqi troops as they advanced from KDP-controlled areas and raised KDP flags .,Iraqi troops as they is not a named entity .
U.N. relief officials said they were not aware that the tanks advancing on Arbil were manned by Iraqi troops as they advanced from KDP-controlled areas and raised KDP flags .,they were not aware that the is not a named entity .
U.N. relief officials said they were not aware that the tanks advancing on Arbil were manned by Iraqi troops as they advanced from KDP-controlled areas and raised KDP flags .,advanced from KDP-controlled areas and is not a named entity .
U.N. relief officials said they were not aware that the tanks advancing on Arbil were manned by Iraqi troops as they advanced from KDP-controlled areas and raised KDP flags .,they were not aware that the tanks advancing is not a named entity .
U.N. denies reports of Iraqi tank assault on Arbil .,U.N. is a/an organization entity .
U.N. denies reports of Iraqi tank assault on Arbil .,Iraqi is a/an other entity .
U.N. denies reports of Iraqi tank assault on Arbil .,Arbil is a/an location entity .
U.N. denies reports of Iraqi tank assault on Arbil .,tank is not a named entity .
U.N. denies reports of Iraqi tank assault on Arbil .,on is not a named entity .
U.N. denies reports of Iraqi tank assault on Arbil .,denies reports of Iraqi is not a named entity .
U.N. denies reports of Iraqi tank assault on Arbil .,denies reports of Iraqi tank assault is not a named entity .
U.N. denies reports of Iraqi tank assault on Arbil .,of Iraqi tank assault on is not a named entity .
U.N. denies reports of Iraqi tank assault on Arbil .,tank assault on is not a named entity .
BAGHDAD 1996-08-31,BAGHDAD is a/an location entity .
BAGHDAD 1996-08-31,BAGHDAD 1996-08-31 is not a named entity .
BAGHDAD 1996-08-31,1996-08-31 is not a named entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,United Nations is a/an organization entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,Arbil is a/an location entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,Iraq is a/an location entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,Kurdish is a/an other entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,Iraqi is a/an other entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,Iraq was between rival Kurdish factions and is not a named entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,Iraqi military advance is not a named entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,said on Saturday the is not a named entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,United is not a named entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,on Saturday the fighting in Arbil in northern is not a named entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,rival Kurdish factions and they were not is not a named entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,aware of any Iraqi military advance is not a named entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,Iraq was between rival Kurdish factions and they is not a named entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,factions is not a named entity .
United Nations relief officials said on Saturday the fighting in Arbil in northern Iraq was between rival Kurdish factions and they were not aware of any Iraqi military advance on the city .,between rival Kurdish factions and is not a named entity .
""""""""" KDP ( Kurdistan Democratic Party ) is trying to overtake the city .",KDP is a/an organization entity .
""""""""" KDP ( Kurdistan Democratic Party ) is trying to overtake the city .",Kurdistan Democratic Party is a/an organization entity .
""""""""" KDP ( Kurdistan Democratic Party ) is trying to overtake the city .",Party is not a named entity .
""""""""" KDP ( Kurdistan Democratic Party ) is trying to overtake the city .",KDP ( Kurdistan Democratic Party ) is trying is not a named entity .
""""""""" KDP ( Kurdistan Democratic Party ) is trying to overtake the city .",( Kurdistan is not a named entity .
""""""""" KDP ( Kurdistan Democratic Party ) is trying to overtake the city .",KDP ( Kurdistan Democratic is not a named entity .
"We have in no way seen any Iraqi troops in the city or in its approaches "","" """""""" a U.N. relief official told Reuters .",Iraqi is a/an other entity .
"We have in no way seen any Iraqi troops in the city or in its approaches "","" """""""" a U.N. relief official told Reuters .",U.N. is a/an organization entity .
"We have in no way seen any Iraqi troops in the city or in its approaches "","" """""""" a U.N. relief official told Reuters .",Reuters is a/an organization entity .
"We have in no way seen any Iraqi troops in the city or in its approaches "","" """""""" a U.N. relief official told Reuters .",""","" """""""" a U.N. relief official is not a named entity ."
"We have in no way seen any Iraqi troops in the city or in its approaches "","" """""""" a U.N. relief official told Reuters .","city or in its approaches "","" """""""" is not a named entity ."
"We have in no way seen any Iraqi troops in the city or in its approaches "","" """""""" a U.N. relief official told Reuters .",way seen any Iraqi troops in the is not a named entity .
"We have in no way seen any Iraqi troops in the city or in its approaches "","" """""""" a U.N. relief official told Reuters .","approaches "","" is not a named entity ."
"We have in no way seen any Iraqi troops in the city or in its approaches "","" """""""" a U.N. relief official told Reuters .",""","" """""""" a is not a named entity ."
"We have in no way seen any Iraqi troops in the city or in its approaches "","" """""""" a U.N. relief official told Reuters .",in the city is not a named entity .
PRESS DIGEST - Tunisia - Aug 31 .,Tunisia is a/an location entity .
PRESS DIGEST - Tunisia - Aug 31 .,- Aug 31 is not a named entity .
PRESS DIGEST - Tunisia - Aug 31 .,DIGEST - is not a named entity .
TUNIS 1996-08-31,TUNIS is a/an location entity .
TUNIS 1996-08-31,1996-08-31 is not a named entity .
TUNIS 1996-08-31,TUNIS 1996-08-31 is not a named entity .
These are the leading stories in the Tunisian press on Saturday .,Tunisian is a/an other entity .
These are the leading stories in the Tunisian press on Saturday .,leading stories in the Tunisian press on Saturday is not a named entity .
These are the leading stories in the Tunisian press on Saturday .,on is not a named entity .
Reuters has not verified these stories and does not vouch for their accuracy .,Reuters is a/an organization entity .
Reuters has not verified these stories and does not vouch for their accuracy .,not verified these stories and does not is not a named entity .
Reuters has not verified these stories and does not vouch for their accuracy .,verified these stories and does not vouch is not a named entity .
LA PRESSE,LA PRESSE is a/an organization entity .
LA PRESSE,LA is not a named entity .
LA PRESSE,PRESSE is not a named entity .
"- After Tunisia called on France to respect Tunisian immigrants ' dignity "","" France says it welcomes legal Tunisian residents .",Tunisia is a/an location entity .
"- After Tunisia called on France to respect Tunisian immigrants ' dignity "","" France says it welcomes legal Tunisian residents .",France is a/an location entity .
"- After Tunisia called on France to respect Tunisian immigrants ' dignity "","" France says it welcomes legal Tunisian residents .",Tunisian is a/an other entity .
"- After Tunisia called on France to respect Tunisian immigrants ' dignity "","" France says it welcomes legal Tunisian residents .",""","" France says it welcomes legal Tunisian is not a named entity ."
"- After Tunisia called on France to respect Tunisian immigrants ' dignity "","" France says it welcomes legal Tunisian residents .",France says it welcomes is not a named entity .
"- After Tunisia called on France to respect Tunisian immigrants ' dignity "","" France says it welcomes legal Tunisian residents .",- After Tunisia called on France is not a named entity .
"- After Tunisia called on France to respect Tunisian immigrants ' dignity "","" France says it welcomes legal Tunisian residents .",Tunisia called on France to is not a named entity .
"- After Tunisia called on France to respect Tunisian immigrants ' dignity "","" France says it welcomes legal Tunisian residents .",France to is not a named entity .
"- After Tunisia called on France to respect Tunisian immigrants ' dignity "","" France says it welcomes legal Tunisian residents .",France says is not a named entity .
- Tunisia 's exports of spare parts amounted to 220 million dinars in 1995 .,Tunisia is a/an location entity .
- Tunisia 's exports of spare parts amounted to 220 million dinars in 1995 .,parts amounted to is not a named entity .
- Tunisia 's exports of spare parts amounted to 220 million dinars in 1995 .,exports of spare parts amounted to 220 million is not a named entity .
LE TEMPS,LE TEMPS is a/an organization entity .
LE TEMPS,LE is not a named entity .
LE TEMPS,TEMPS is not a named entity .
- Trade talks between Tunisia and the Palestinian Authority .,Tunisia is a/an location entity .
- Trade talks between Tunisia and the Palestinian Authority .,Palestinian Authority is a/an organization entity .
- Trade talks between Tunisia and the Palestinian Authority .,and is not a named entity .
- Trade talks between Tunisia and the Palestinian Authority .,talks between Tunisia is not a named entity .
- Trade talks between Tunisia and the Palestinian Authority .,- Trade talks between is not a named entity .
- Trade talks between Tunisia and the Palestinian Authority .,. is not a named entity .
- Speaker of parliament Habib Boulares arrives in Tripoli to represent President Zine al-Abidine Ben Ali at the Libyan revolution anniversary celebrations .,Habib Boulares is a/an person entity .
- Speaker of parliament Habib Boulares arrives in Tripoli to represent President Zine al-Abidine Ben Ali at the Libyan revolution anniversary celebrations .,Tripoli is a/an location entity .
- Speaker of parliament Habib Boulares arrives in Tripoli to represent President Zine al-Abidine Ben Ali at the Libyan revolution anniversary celebrations .,Zine al-Abidine Ben Ali is a/an person entity .
- Speaker of parliament Habib Boulares arrives in Tripoli to represent President Zine al-Abidine Ben Ali at the Libyan revolution anniversary celebrations .,Libyan is a/an other entity .
- Speaker of parliament Habib Boulares arrives in Tripoli to represent President Zine al-Abidine Ben Ali at the Libyan revolution anniversary celebrations .,Zine al-Abidine Ben Ali at is not a named entity .
- Speaker of parliament Habib Boulares arrives in Tripoli to represent President Zine al-Abidine Ben Ali at the Libyan revolution anniversary celebrations .,- Speaker of parliament Habib is not a named entity .
- Speaker of parliament Habib Boulares arrives in Tripoli to represent President Zine al-Abidine Ben Ali at the Libyan revolution anniversary celebrations .,in Tripoli to represent President Zine al-Abidine Ben is not a named entity .
- Speaker of parliament Habib Boulares arrives in Tripoli to represent President Zine al-Abidine Ben Ali at the Libyan revolution anniversary celebrations .,al-Abidine Ben Ali is not a named entity .
- Speaker of parliament Habib Boulares arrives in Tripoli to represent President Zine al-Abidine Ben Ali at the Libyan revolution anniversary celebrations .,- Speaker of parliament is not a named entity .
- Speaker of parliament Habib Boulares arrives in Tripoli to represent President Zine al-Abidine Ben Ali at the Libyan revolution anniversary celebrations .,at the Libyan revolution anniversary celebrations is not a named entity .
- Speaker of parliament Habib Boulares arrives in Tripoli to represent President Zine al-Abidine Ben Ali at the Libyan revolution anniversary celebrations .,represent President Zine al-Abidine Ben Ali at the is not a named entity .
- Speaker of parliament Habib Boulares arrives in Tripoli to represent President Zine al-Abidine Ben Ali at the Libyan revolution anniversary celebrations .,celebrations . is not a named entity .
"Automakers "","" U.S. agency plan air bag safety ads .",U.S. is a/an location entity .
"Automakers "","" U.S. agency plan air bag safety ads .",safety is not a named entity .
"Automakers "","" U.S. agency plan air bag safety ads .",agency plan air is not a named entity .
DETROIT 1996-08-31,DETROIT is a/an location entity .
DETROIT 1996-08-31,DETROIT 1996-08-31 is not a named entity .
DETROIT 1996-08-31,1996-08-31 is not a named entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",Labor Day is a/an other entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",Interstate 95 is a/an location entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",East Coast is a/an location entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",Interstates 80 is a/an location entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",90 is a/an location entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",Midwest is a/an location entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",Interstate 5 is a/an location entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",California is a/an location entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",driving along some of the nation 's is not a named entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",involves pickup trucks equipped with billboards that were is not a named entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",'s busiest interstate highways during the Labor Day is not a named entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",billboards that were driving along is not a named entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .","the East Coast "","" is not a named entity ."
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",the campaign involves pickup trucks is not a named entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",highways during is not a named entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .","East Coast "","" Interstates is not a named entity ."
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",""","" Interstates 80 and 90 in the Midwest is not a named entity ."
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",Interstates 80 and 90 in the Midwest is not a named entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",equipped with billboards that were driving along is not a named entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",and Interstate 5 in California is not a named entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",90 in is not a named entity .
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .","East Coast "","" Interstates 80 and 90 is not a named entity ."
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .","Day weekend "","" including Interstate is not a named entity ."
"The first portion of the campaign involves pickup trucks equipped with billboards that were driving along some of the nation 's busiest interstate highways during the Labor Day weekend "","" including Interstate 95 on the East Coast "","" Interstates 80 and 90 in the Midwest and Interstate 5 in California .",and Interstate is not a named entity .
"Janet Dewey "","" executive director of the industry-funded National Automobile Occupant Protection Campaign "","" said most of the injuries to children occurred because they were not wearing seatbelts .",Janet Dewey is a/an person entity .
"Janet Dewey "","" executive director of the industry-funded National Automobile Occupant Protection Campaign "","" said most of the injuries to children occurred because they were not wearing seatbelts .",National Automobile Occupant Protection Campaign is a/an organization entity .
"Janet Dewey "","" executive director of the industry-funded National Automobile Occupant Protection Campaign "","" said most of the injuries to children occurred because they were not wearing seatbelts .","Campaign "","" said most of the injuries to is not a named entity ."
"Janet Dewey "","" executive director of the industry-funded National Automobile Occupant Protection Campaign "","" said most of the injuries to children occurred because they were not wearing seatbelts .",director of the industry-funded National Automobile is not a named entity .
"Janet Dewey "","" executive director of the industry-funded National Automobile Occupant Protection Campaign "","" said most of the injuries to children occurred because they were not wearing seatbelts .",to children occurred because they were not wearing is not a named entity .
"Janet Dewey "","" executive director of the industry-funded National Automobile Occupant Protection Campaign "","" said most of the injuries to children occurred because they were not wearing seatbelts .",of the injuries to children is not a named entity .
Automakers petitioned the National Highway Traffic Safety Administration to allow them to introduce air bags that inflate less aggressively to help reduce unwanted injuries .,National Highway Traffic Safety Administration is a/an organization entity .
Automakers petitioned the National Highway Traffic Safety Administration to allow them to introduce air bags that inflate less aggressively to help reduce unwanted injuries .,bags that inflate less aggressively to help reduce is not a named entity .
Automakers petitioned the National Highway Traffic Safety Administration to allow them to introduce air bags that inflate less aggressively to help reduce unwanted injuries .,reduce is not a named entity .
""""""""" Even if changes are made to airbags today "","" we 'd still have 20 million vehicles on the road with current technology "","" """""""" Dewey said . """"""""",Dewey is a/an person entity .
""""""""" Even if changes are made to airbags today "","" we 'd still have 20 million vehicles on the road with current technology "","" """""""" Dewey said . """"""""","said . """""""" is not a named entity ."
""""""""" Even if changes are made to airbags today "","" we 'd still have 20 million vehicles on the road with current technology "","" """""""" Dewey said . """"""""","to airbags today "","" we 'd still have is not a named entity ."
Two die as New Hampshire motel explodes and burns .,New Hampshire is a/an location entity .
Two die as New Hampshire motel explodes and burns .,New is not a named entity .
Two die as New Hampshire motel explodes and burns .,burns . is not a named entity .
"ROCHESTER "","" N.H. 1996-08-30",ROCHESTER is a/an location entity .
"ROCHESTER "","" N.H. 1996-08-30",N.H. is a/an location entity .
"ROCHESTER "","" N.H. 1996-08-30","ROCHESTER "","" N.H. is not a named entity ."
"ROCHESTER "","" N.H. 1996-08-30",""","" N.H. is not a named entity ."
"ROCHESTER "","" N.H. 1996-08-30",N.H. 1996-08-30 is not a named entity .
"ROCHESTER "","" N.H. 1996-08-30",""","" is not a named entity ."
"An explosion leveled Rochester 's one-story Lilac Falls Motel "","" killing two people "","" fire officials said Friday .",Rochester is a/an location entity .
"An explosion leveled Rochester 's one-story Lilac Falls Motel "","" killing two people "","" fire officials said Friday .",Lilac Falls is a/an location entity .
"An explosion leveled Rochester 's one-story Lilac Falls Motel "","" killing two people "","" fire officials said Friday .",'s is not a named entity .
"An explosion leveled Rochester 's one-story Lilac Falls Motel "","" killing two people "","" fire officials said Friday .",""","" fire officials said is not a named entity ."
"An explosion leveled Rochester 's one-story Lilac Falls Motel "","" killing two people "","" fire officials said Friday .","two people "","" is not a named entity ."
"An explosion leveled Rochester 's one-story Lilac Falls Motel "","" killing two people "","" fire officials said Friday .","Lilac Falls Motel "","" is not a named entity ."
"As far as I know "","" it 's been to four alarms -- more trucks "","" more people "","" """""""" said Don Penney of the Rochester Fire Department said .",Don Penney is a/an person entity .
"As far as I know "","" it 's been to four alarms -- more trucks "","" more people "","" """""""" said Don Penney of the Rochester Fire Department said .",Rochester Fire Department is a/an organization entity .
"As far as I know "","" it 's been to four alarms -- more trucks "","" more people "","" """""""" said Don Penney of the Rochester Fire Department said .",""","" """""""" said Don Penney of the is not a named entity ."
"As far as I know "","" it 's been to four alarms -- more trucks "","" more people "","" """""""" said Don Penney of the Rochester Fire Department said .",""","" it 's been is not a named entity ."
"As far as I know "","" it 's been to four alarms -- more trucks "","" more people "","" """""""" said Don Penney of the Rochester Fire Department said .",far as I is not a named entity .
"As far as I know "","" it 's been to four alarms -- more trucks "","" more people "","" """""""" said Don Penney of the Rochester Fire Department said .","I know "","" it 's been to is not a named entity ."
Eyewitnesses told Boston television stations they saw a gasoline truck parked behind the Lilac Falls Motel and smelled gasoline shortly before the explosion .,Boston is a/an location entity .
Eyewitnesses told Boston television stations they saw a gasoline truck parked behind the Lilac Falls Motel and smelled gasoline shortly before the explosion .,Lilac Falls Motel is a/an location entity .
Eyewitnesses told Boston television stations they saw a gasoline truck parked behind the Lilac Falls Motel and smelled gasoline shortly before the explosion .,television stations they saw a gasoline is not a named entity .
Eyewitnesses told Boston television stations they saw a gasoline truck parked behind the Lilac Falls Motel and smelled gasoline shortly before the explosion .,smelled gasoline shortly before the is not a named entity .
Eyewitnesses told Boston television stations they saw a gasoline truck parked behind the Lilac Falls Motel and smelled gasoline shortly before the explosion .,gasoline shortly is not a named entity .
Eyewitnesses told Boston television stations they saw a gasoline truck parked behind the Lilac Falls Motel and smelled gasoline shortly before the explosion .,truck parked behind the Lilac Falls Motel is not a named entity .
Car kills two trying to avoid Texas drag race .,Texas is a/an location entity .
Car kills two trying to avoid Texas drag race .,to is not a named entity .
Car kills two trying to avoid Texas drag race .,Car kills two trying to avoid is not a named entity .
DALLAS 1996-08-31,DALLAS is a/an location entity .
DALLAS 1996-08-31,1996-08-31 is not a named entity .
DALLAS 1996-08-31,DALLAS 1996-08-31 is not a named entity .
"An illegal drag race on a Dallas street turned deadly when another vehicle veered into the crowd "","" killing two people and injuring a dozen more "","" police said Saturday .",Dallas is a/an location entity .
"An illegal drag race on a Dallas street turned deadly when another vehicle veered into the crowd "","" killing two people and injuring a dozen more "","" police said Saturday .",drag race is not a named entity .
"An illegal drag race on a Dallas street turned deadly when another vehicle veered into the crowd "","" killing two people and injuring a dozen more "","" police said Saturday .",drag race on a Dallas street turned deadly is not a named entity .
"A police spokesman said the straight "","" flat stretch of road was often used illegally as a drag strip by Dallas youths .",Dallas is a/an location entity .
"A police spokesman said the straight "","" flat stretch of road was often used illegally as a drag strip by Dallas youths .","police spokesman said the straight "","" is not a named entity ."
"A police spokesman said the straight "","" flat stretch of road was often used illegally as a drag strip by Dallas youths .",Dallas youths . is not a named entity .
"U.S. warplanes "","" ships in Gulf await Clinton order .",U.S. is a/an location entity .
"U.S. warplanes "","" ships in Gulf await Clinton order .",Gulf is a/an location entity .
"U.S. warplanes "","" ships in Gulf await Clinton order .",Clinton is a/an person entity .
"U.S. warplanes "","" ships in Gulf await Clinton order .","U.S. warplanes "","" ships is not a named entity ."
"U.S. warplanes "","" ships in Gulf await Clinton order .","warplanes "","" ships is not a named entity ."
"U.S. warplanes "","" ships in Gulf await Clinton order .",""","" ships in Gulf await Clinton order . is not a named entity ."
"U.S. warplanes "","" ships in Gulf await Clinton order .",in Gulf is not a named entity .
"U.S. warplanes "","" ships in Gulf await Clinton order .","warplanes "","" ships in Gulf await Clinton order is not a named entity ."
"U.S. warplanes "","" ships in Gulf await Clinton order .",""","" ships in Gulf await Clinton order is not a named entity ."
Jim Adams,Jim Adams is a/an person entity .
Jim Adams,Adams is not a named entity .
Jim Adams,Jim is not a named entity .
WASHINGTON 1996-08-31,WASHINGTON is a/an location entity .
WASHINGTON 1996-08-31,1996-08-31 is not a named entity .
WASHINGTON 1996-08-31,WASHINGTON 1996-08-31 is not a named entity .
"More than 300 U.S. warplanes and 20 ships were available on Saturday in case President Bill Clinton ordered the use of U.S. force against Iraqi military action in northern Iraq "","" U.S. defense officials said .",U.S. is a/an location entity .
"More than 300 U.S. warplanes and 20 ships were available on Saturday in case President Bill Clinton ordered the use of U.S. force against Iraqi military action in northern Iraq "","" U.S. defense officials said .",Bill Clinton is a/an person entity .
